protocol	opcode	schema_fingerprint	field_schema	client_owner_action	client_context	server_directions	server_references	server_status	evidence_grade	next_action
Game	lgx	e0abb279097fb0a444b2f2d5a8699802c7864c1d61a5db369152f27e9e3162fa	1:repeated led gayk; 2:led gayl; 3:repeated lho gaym	git::bkiy | giu::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lgy	861f5cfe2400cd5dc3b53713461358aa433741e8649b2891498051940de81ff1	1:repeated bool gayq; 2:int32 gayr; 3:int32 gays; 4:repeated lng gayt				0	shape-known	C	Locate client feature and capture a journey.
Game	lgz	f8d9488071ec5b5f1662bd018de80f7dec2a19f572abea225d77da22042a00e2	1:repeated lpg gayx; 2:repeated lpg gayy; 3:lgp gayz; 4:lci gaza	bi::cq | bi::jic | bi::moh			0	shape-known	C	Locate client feature and capture a journey.
Game	lhd	cbf772c5014f4345bf92ff58a2c8bcb411d8744136863fc62b9316dfd26549e5	1:int32 gaze; 2:int64 gazf; 3:int32 gazg; 4:int32 gazh; 5:bool gazi; 6:lni gazj; 7:string gazk; 8:int32 gazl; 9:bool gazm; 10:int32 gazn; 11:int32 gazo; 12:lni gazp; 13:int32 gazq; 14:int32 gazr; 15:lha gazs; 16:lhb gazt	guf::Update | fmc::bgny | fmc::jxb | fmc::oor			0	shape-known	C	Locate client feature and capture a journey.
Game	lhe	a9450e0e97b582c333256f56aafaa5fe3a93d4b4c9ba02b09938f635dfa912ca	1:repeated int32 gazx; 2:map<int32, int64> gazy; 3:optional int64 gazz; 4:string gbab				0	shape-known	C	Locate client feature and capture a journey.
Game	lhg	c570e5db79fe2b593849b0276a8e71c3804f9c4dd51dd7029da8d5f8858b5c65	1:repeated int32 gbaf; 2:int32 gbag; 3:int32 gbah; 4:lhe gbai; 5:repeated int32 gbaj; 6:repeated int32 gbak; 7:repeated lcm gbal	Core.UILogic.Connection.BasicCharacterWrapper::.ctor | Core.UILogic.CharacterBuild.CharacterPresetUi::OnPresetEquipmentUpdated | Core.UILogic.CharacterBuild.CharacterPresetUi::OnPresetOutfitUpdated | Core.UILogic.PlayerInfoUi.PlayerInfoBase::.ctor	Core.UILogic.Connection.BasicCharacterWrapper (toca sólo a éste): entityLook, breedId, deathState, deathCount, deathMaxLevel, bonusXp, connectionOrder | Core.UILogic.PlayerInfoUi.PlayerInfoBase (toca a 1 mensaje, y a éste sólo de refilón, a 1 salto): protocolId, playerName, lookWithOutfit, isMale, isOnline, lastUpdated, canEditCard, backgroundId, titleId, ornamentId, auraId, allianceWrapper		0	shape-known	B	Locate client feature and capture a journey.
Game	lhh	bc245f220ec98c99f5fb50f41dac557efc2f679bf41f9500fe69e8a7a72fc7f1	1:int32 gbap; 2:int32 gbaq	eql::baze | eql::fqa			0	shape-known	C	Locate client feature and capture a journey.
Game	lhi	6b974a9681248fdae38c3fcb086c4fd00980ba4603ced73b125e626151cc21dc	1:int32 gbau; 2:int32 gbav; 3:int32 gbaw; 4:int32 gbax; 5:optional int32 gbay; 6:int32 gbba	mm::Update | Core.UILogic.PlayerInfoUi.EquipmentViewData::.ctor | ls::Update | Core.UILogic.CharacterBuild.CharacterPresetUi::OnPresetEquipmentUpdated	Core.UILogic.PlayerInfoUi.EquipmentViewData (toca a 2 mensajes, y a éste sólo de refilón, a 1 salto): UpdateCosmetic, UpdateEquipment, GetEffectInstanceList, cosmeticVisibility | eqq (toca a 76 mensajes, y a éste sólo de refilón, a 1 salto): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	B	Locate client feature and capture a journey.
Game	lhk	d5b8a92f6297ac1ed0ab8e1fd2583c65ebdc3ea50033f14e042fb8b875a1573e	1:map<int32, lhi> gbbe	mm::Update | Core.UILogic.CharacterBuild.CharacterPresetUi::OnPresetEquipmentUpdated | Core.UILogic.PlayerInfoUi.EquipmentViewData::.ctor | ls::Update	Core.UILogic.CharacterBuild.CharacterPresetUi (toca a 0 mensajes, y a éste sólo de refilón, a 1 salto): InitEquipment, OnObjectEquipped, GetTileAcquiredState, DisplayEquipment, CheckEquipmentModification, EquipmentEquality, InitHooks, OnObjectAdded, OnObjectDeleted, OnOutfitEquipped, OnOutfitRemoved, OnOutfitLookUpdated | Core.UILogic.PlayerInfoUi.EquipmentViewData (toca a 2 mensajes, y a éste sólo de refilón, a 1 salto): UpdateCosmetic, UpdateEquipment, GetEffectInstanceList, cosmeticVisibility		0	shape-known	B	Locate client feature and capture a journey.
Game	lhl	71bd68cb5d4ffee705b3bb3ae0d4236118a63bf93d7c1704257b525a5b82f0b4	1:bool gbbi; 2:bool gbbj; 3:bool gbbk; 4:bool gbbl	eic::.ctor | ep::bnw | ep::flc | ep::mth	ehl (toca a 25 mensajes, y a éste sólo de refilón, a 2 saltos): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo		0	shape-known	C	Locate client feature and capture a journey.
Game	lhm	90e0546b3991d0ee4a146ebb776005510ec56746912fdeb2069483f1e115667f	1:int64 gbbp; 2:lfe gbbq; 3:int32 gbbr; 4:ley gbbs; 5:string gbbt	faz::bdjl | ffc::bdjl | ku::fhn | ku::ibu			0	shape-known	C	Locate client feature and capture a journey.
Game	lhn	ae903f32dc3f4f4e4e41195e630a18852ddba1a9ee26790de4fecabb35bec406	1:int32 gbbx; 2:int32 gbby; 3:int32 gbbz				0	shape-known	C	Locate client feature and capture a journey.
Game	lho	30141e805c38a43f40f2ae2cd8a903e71aa8bad0a0b4bc225d72cf427ddf149e	1:repeated led gbcd; 2:int32 gbce; 3:repeated int64 gbcf	fl::bbt | fl::muz | fl::mw | giu::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lhp	fefea1dba53b95c6581944450e4097b48d99010c10e8302e1eb884f6225acbc0	1:int32 gbcj; 2:int32 gbck; 3:laz gbcl	Core.UILogic.PlayerInfoUi.AlignmentLightInfo::.ctor			0	shape-known	B	Locate client feature and capture a journey.
Game	lhq	4b43ca43f30ba8f02123929acab25147f5460ced8681c4372c48103f20115079	1:int32 gbcp; 2:lca gbcq; 3:lbz gbcr	gsf::blit | gsn::blit | gsp::blit | gsn::blis			0	shape-known	C	Locate client feature and capture a journey.
Game	lhs	00f95f361c7e6d602915e556e5d10e0ee00975c2e80ab3995ecbce408a90d49c	2:int32 gbcv; 5:repeated bool gbcw; 1:lhh gbcx; 3:lob gbcy; 4:lnw gbcz; 6:lmq gbda; 7:lfh gbdb; 8:lfj gbdc; 9:lpp gbdd	eql::baze | eql::fqa | ky::ivf | ky::jbl	eqq (toca a 76 mensajes, y a éste sólo de refilón, a 1 salto): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived | fhw (toca a 8 mensajes, y a éste sólo de refilón, a 1 salto): UpdateSpellsNextFrame		0	shape-known	C	Locate client feature and capture a journey.
Game	lhx	853673c53cdf05b61e3850255a68bfecc955e820121f32d46d809c5caddcc33e	1:lhg gbdi; 2:int32 gbdj; 3:int32 gbdk; 4:optional string gbdl	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lhz	51cb5ebcb045741d6ef265b393e5b86ea020f3841e11d9935cd465d0f74244a7	1:repeated lhx gbdq	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lia	b4951ab21588020045e22b38ae78cc99202ed04cd30b4e126e5aa1d85b87a3a6	1:lbc gbdu; 2:len gbdv	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lib	b17e920d26eefcccf943924e65a2f4576caa8a240f67ed116a0ab1baf883899e	1:int32 gbdz	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lic	50ba130de652334b3c77661329b3a31baf79a8f29854ce7e7fbdded9f8fe552e	1:optional string gbed; 2:optional int32 gbef	giv::bkix | giv::bkiy | gis::bkix | gis::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lid	448fe4400174e16adfcbf12c40d2418d4035861a2ba94b98927759a1339192d2	1:int32 gbek; 2:optional int32 gbel; 3:optional int32 gben; 4:optional int32 gbep	giv::bkix | giv::bkiy | gis::bkix | gis::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lie	63e0a5f0a543986c8d09cce588fc43c89ac502ebee4c7756c69fe520c7297cc5	1:int32 gbeu; 2:map<string, bool> gbev; 3:lau gbew; 4:string gbex	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lif	d8701d12077833eb621ceeaa0ab1e124f43202ba1f989ac35a620102b4edbe3b	1:repeated int32 gbfb; 2:int64 gbfc; 3:optional int64 gbfd; 4:string gbff; 5:string gbfg; 6:int32 gbfh; 7:optional string gbfi; 8:bool gbfk; 9:repeated bool gbfl				0	shape-known	C	Locate client feature and capture a journey.
Game	lih	8acf70d396ba0565df558ac3424423b949a55f39a0688761a253533946fc687d	1:string gbfp; 2:int32 gbfq; 3:int32 gbfr; 4:lif gbfs	giv::bkiy | gis::bkiy | giw::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lij	c5c8a8e43915619583631dbe5aad3a1008796e9ed1861f24825ad1fbd4d951fc	1:lib gbfw; 2:lic gbfx; 3:lie gbfy; 4:les gbfz; 5:lia gbga; 6:lhz gbgb; 7:optional int32 gbgc; 8:lih gbge; 9:lid gbgf	ees::wue | ekb::btv | ekb::krn | ekb::odn	ekb (toca a 5 mensajes): CreatureModeSwitched, RunUpdatePositionTask, UpdateDisplayedEntityPositionOnceBoundsAreValidAgain | ejv (toca a 10 mensajes, y a éste sólo de refilón, a 1 salto): RefreshAfterZoom		0	shape-known	C	Locate client feature and capture a journey.
Game	lik	b44ce7fcaaeed56a37fe915ab74a08b2d59f9ef4404f5043c6d4e45994f24249	1:int32 gbgk; 2:int32 gbgl	giw::bkiy | giw::bkkk | giw::cje | giw::mlk			0	shape-known	C	Locate client feature and capture a journey.
Game	lim	4b9666d59520e996473237b1bedf65f76c82022fc5295e2657fd0af04ba90e2c	1:llp gbgp; 2:lik gbgq; 3:int64 gbgr; 4:lbb gbgs; 5:repeated lij gbgt; 6:lbb gbgu; 7:repeated lbd gbgv; 8:lba gbgw	giv::bkkh | giv::dlq | giv::obn | giv::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	lin	e3819dff5b971c7b5751a2b452963b18666b4ebf8193b099b8ca079d88a58e86					0	shape-known	C	Locate client feature and capture a journey.
Game	lip	b07fe4e00708398f2ac8a14148a46c2de81322b25207d5f13eb1f09b0529c05b	1:string gbhd; 2:lin gbhe; 3:lim gbhf	ees::wue | ekb::btv | ekb::krn | ekb::odn	ekb (toca a 5 mensajes): CreatureModeSwitched, RunUpdatePositionTask, UpdateDisplayedEntityPositionOnceBoundsAreValidAgain | ejv (toca a 10 mensajes, y a éste sólo de refilón, a 1 salto): RefreshAfterZoom		0	shape-known	C	Locate client feature and capture a journey.
Game	liq	dcb29cb6163e0ea6541b98c93a5bfc5ac8870d665e874352af2a4b624dfb3803	1:lll gbhk; 2:int32 gbhl	gjc::bkiy | gjc::bkks | gjc::ify | gjc::lji			0	shape-known	C	Locate client feature and capture a journey.
Game	lir	89ec218696dfc7d908a46341edf3fbd8b0ea052dd370dc3ddde9173ea541682b	1:repeated lgx gbhp; 2:int32 gbhq; 3:optional int32 gbhr	giu::bkix			0	shape-known	C	Locate client feature and capture a journey.
Game	lit	f618b8b7e0a29370ec15176f4f8ca4b86472d0f356da2c650c3d64a58fe696e6	1:laz gbhw; 2:lgx gbhx; 3:lir gbhy; 4:string gbhz; 5:int32 gbia	git::bkiy | git::bkkd | git::cgp | git::lbq			0	shape-known	C	Locate client feature and capture a journey.
Game	liu	f8c22f3edf131e3876727060ae848a58b6eb5d397317cb57deb1d7558732e93a	1:optional string gbie; 2:repeated bool gbig; 3:int64 gbih				0	shape-known	C	Locate client feature and capture a journey.
Game	liw	c9fb2717b9a50fd0d28b0b8a4afc85dfe5a4be5d8b81f67a21cd1129fa778f2b	1:repeated int32 gbil; 2:liu gbim; 3:repeated int32 gbin	giz::bkiy			0	shape-known	C	Locate client feature and capture a journey.
Game	liy	26424962e681b45a41f98f49d2cfadd148b63910665be8c29e3d7c4ddbe04dbe	1:optional string gbir; 2:liw gbit; 3:lba gbiu; 4:int32 gbiv; 5:int32 gbiw; 6:repeated int32 gbix	giy::bkiy | giy::bkko | giy::bkkp | giy::bkp			0	shape-known	C	Locate client feature and capture a journey.
Game	lja	cbc341296ebe48c51db1e49cbf2197895ee442fd0c470de8c872320813a0a48c	1:optional int32 gbjb; 2:ley gbjd; 3:lnh gbje; 4:lit gbjf; 5:lip gbjg; 6:liq gbjh; 7:liy gbji	ees::wue | ekb::btv | ekb::krn | ekb::odn	ekb (toca a 5 mensajes): CreatureModeSwitched, RunUpdatePositionTask, UpdateDisplayedEntityPositionOnceBoundsAreValidAgain | ejv (toca a 10 mensajes, y a éste sólo de refilón, a 1 salto): RefreshAfterZoom		0	shape-known	C	Locate client feature and capture a journey.
Game	ljg	826c0b9346bda740f8487c1c6b8e204cc0f2747f4a1bf05cbb44bc7e80f96758	1:int32 gbjn; 2:lba gbjo; 3:int32 gbjp; 4:llp gbjq; 5:lje gbjr	gih::bkiy | gih::bkjb | gih::cfm | gih::hlp			0	shape-known	C	Locate client feature and capture a journey.
Game	ljh	a2e668ed421dff6ddcd7ee51dc41a6740e6f8846f7c1d7e58819c3f18aae358a	1:int32 gbjv; 2:int32 gbjw	gim::bkiy | gim::bkjm | gim::fdq | gim::hhs			0	shape-known	C	Locate client feature and capture a journey.
Game	ljj	17752062a6b95c9198e5a7f983734b2be5b5de67dfb4b7d25eb05e8a833ca28c	1:ljd gbka; 4:int32 gbkb; 5:int32 gbkc; 6:bool gbkd; 7:string gbke; 8:lcf gbkf; 2:ljg gbkg; 3:ljh gbkh	fmc::bgns | gih::bkix | gih::bkiy | gih::bkjc			0	shape-known	C	Locate client feature and capture a journey.
Game	ljl	529fb28440f99aa8a124337faf00a6067a6cce329ec724be2207376681237d24	1:int32 gbkm; 2:int32 gbkn; 3:int32 gbko	fmc::bgns | gil::bkiy | gil::bkjj | fmc::bgnf			0	shape-known	C	Locate client feature and capture a journey.
Game	ljo	2070eb1c769f5c52a4530b5b3151d6c7f2a429b3f06284173da2da909976eb68	1:int32 gbks; 2:int32 gbkt; 3:int32 gbku; 4:ljm gbkv	gin::bkiy | gin::bkjo | gin::jn | gin::olw			0	shape-known	C	Locate client feature and capture a journey.
Game	ljq	76bd1af8310021f4086225853fe04bcdb024395e47d0494a8f3dd520635b3ce2	1:ljo gbkz; 2:ljl gbla	fmc::bgns | gil::bkiy | gil::bkjj | gil::bkjk			0	shape-known	C	Locate client feature and capture a journey.
Game	ljr	bf73cdda926d9a03b2a478190dd194782247e9233540f33f4c7cb4c8fcffeadb	1:int64 gblf; 2:string gblg; 3:int32 gblh; 4:int32 gbli	fmc::bgns | gii::bkiy | gii::bkjd | gii::jvh			0	shape-known	C	Locate client feature and capture a journey.
Game	ljt	66afe8a954344e15c859838d252764e3aef8eac424fec7dd3ff589e4b6717924	1:optional int64 gblm; 2:lpk gblo; 4:int32 gblp; 5:map<int32, int32> gblq; 7:lnj gblr; 9:repeated int32 gbls; 3:ljq gblt; 6:ljj gblu; 8:ljr gblv	fmc::bgns | fmc::bgnt | fmc::cil | fmc::mxh			0	shape-known	C	Locate client feature and capture a journey.
Game	ljv	1507040827396590d725e9e4cb41843de595e65b5e2960f66d80cdf958f09a09	3:lhg gbma; 1:lja gbmb; 2:ljt gbmc	ehl+<WaitProcessMapComplementaryInfo>d__31::MoveNext | ees::wue | ehl::mwq | ehl::xxt	ehl (toca a 25 mensajes): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo | ekb (toca a 5 mensajes): CreatureModeSwitched, RunUpdatePositionTask, UpdateDisplayedEntityPositionOnceBoundsAreValidAgain		0	shape-known	C	Locate client feature and capture a journey.
Game	ljx	daa660c1ca8cdac77eba00aad138f707ec7071e60d2eee0788aa97d4a964343f	1:lgs gbmh; 2:ljv gbmi; 3:int64 gbmj; 4:int32 gbmk	Core.Services.Fight.FightEntitiesService.FightEntitiesService::bdtf | ehl::nft | ehl::xxl | eid::yfp	ehl (toca a 25 mensajes): WaitForAddingObject, WaitForDroppingObjects, WaitProcessMapComplementaryInfo | ekb (toca a 5 mensajes): CreatureModeSwitched, RunUpdatePositionTask, UpdateDisplayedEntityPositionOnceBoundsAreValidAgain		0	shape-known	C	Locate client feature and capture a journey.
Game	lkc	25f1f8583d0f757129623b49d8efc858f6ca8cde463b49b8bd83a53fdd6916bb	1:int64 gbmo; 2:int32 gbmp; 3:llk gbmq; 4:int32 gbmr; 5:int32 gbms; 6:lka gbmt; 7:string gbmu; 8:int64 gbmv; 9:ljz gbmw				0	shape-known	C	Locate client feature and capture a journey.
Game	lkg	c3e115827848ebc06c05e8187bf95f9b6bf29e24d63b476bc5311b2392150bbc	1:lke gbna; 2:int64 gbnb; 3:string gbnc; 4:lke gbnd				0	shape-known	C	Locate client feature and capture a journey.
Game	lkh	81d78b09d0726f7d002526904b1b8cfe8e0f6d65158a355fe5400fe3331da9a0	1:string gbnh; 2:int32 gbni				0	shape-known	C	Locate client feature and capture a journey.
Game	lki	50e439baffb415efe73ce73536dc7c2d64e2b7720768f9e95ff3efcea39ad5cc					0	shape-known	C	Locate client feature and capture a journey.
Game	lkm	c9fe6c66f701c07cce52c71c002eb6062d70ea2757f75839ab747e9b50970343	1:ldt gbnp; 2:lkj gbnq; 3:lkk gbnr				0	shape-known	C	Locate client feature and capture a journey.
Game	lkn	a3ea645e7e678af9b9e3fe7f7b5d80269d6d069c994bd47ce4dd0f9b0eff6fb9	1:ldt gbnv; 2:int64 gbnw; 3:int64 gbnx; 4:string gbny; 5:string gbnz				0	shape-known	C	Locate client feature and capture a journey.
Game	lko	06021489397e61974b917e86cc647864d65ddf43f2794e7084ccf5f916cb4d97	1:int32 gbod; 2:int64 gboe; 3:string gbof; 4:int32 gbog				0	shape-known	C	Locate client feature and capture a journey.
Game	lkp	d68cbff47f03552c92c8394875e0bacf7f395f806c1ca72730663f21411ee084	1:optional int32 gbok; 2:int64 gbom; 3:int32 gbon; 4:optional string gboo; 5:string gboq				0	shape-known	C	Locate client feature and capture a journey.
Game	lkq	c49127df3a6913dedce591a633bc9ca9ce908b9de5c3303a1c2ef6f531d33227	1:int32 gbou; 2:int32 gbov				0	shape-known	C	Locate client feature and capture a journey.
Game	lkr	31a3d2b47b8f09774557622db6dd4a5e16f437515b04f2946b4322246dda4c6f	1:int64 gboz; 2:string gbpa				0	shape-known	C	Locate client feature and capture a journey.
Game	lks	f55c266ab91ed82e373b069e4d29eab7bb46ee4334947c9ff75a11df30bbc462	1:int64 gbpe; 2:string gbpf; 3:int32 gbpg; 4:int32 gbph				0	shape-known	C	Locate client feature and capture a journey.
Game	lkt	8622bad544318fdae2990d1d0deace3b0f9a4f2a5d940baa29371ca11203eaac	1:string gbpl; 2:int64 gbpm; 3:int32 gbpn				0	shape-known	C	Locate client feature and capture a journey.
Game	lku	0acabd4d3b47c0a836e203c523352f1a15eae6f55f3ad8ab214a7ee29ce6034f	1:int32 gbpr; 2:int32 gbps; 3:string gbpt; 4:string gbpu; 5:int64 gbpv				0	shape-known	C	Locate client feature and capture a journey.
Game	lkv	080f3536c8d0bbff3ead270a553163042d729d094ef0b55bd257959c17c53035	1:optional string gbpz; 2:optional int32 gbqb; 3:map<string, int32> gbqd				0	shape-known	C	Locate client feature and capture a journey.
Game	lkx	a5fc3e2330185c40ad2abe04046e1e2eeb2fd27ccdde302dcecca7e0c7543c06	1:lkv gbqh; 2:int64 gbqi; 3:string gbqj; 4:int64 gbqk; 5:string gbql; 6:int32 gbqm; 7:string gbqn				0	shape-known	C	Locate client feature and capture a journey.
Game	lky	8dd39dda43230434436a1824f3aaae4aae929d47f182db46014c4e1badd0982d	1:int64 gbqr; 2:string gbqs; 3:int32 gbqt; 4:string gbqu; 5:string gbqv; 6:int64 gbqw				0	shape-known	C	Locate client feature and capture a journey.
Game	lkz	1c2c6d73e217a477095b94ccebd3d504d747e9d2a4afac542f5f4298a0403f61	1:int32 gbra; 2:int32 gbrb; 3:string gbrc; 4:string gbrd				0	shape-known	C	Locate client feature and capture a journey.
Game	lla	3848b0d5e5826c9b2335355f33e366ff5970c995d4cc9183abec28ee6093fcf7	1:int64 gbrh; 2:int32 gbri; 3:string gbrj; 4:string gbrk; 5:string gbrl				0	shape-known	C	Locate client feature and capture a journey.
Game	llc	d855029ac3aab0f9a9bf3c779f5a23f317d39906f166c9daea6f793670ae9105	1:lkq gbrp; 11:int32 gbrq; 19:int64 gbrr; 2:lkx gbrs; 3:lkq gbrt; 4:lla gbru; 5:lkn gbrv; 6:lku gbrw; 7:lky gbrx; 8:lkc gbry; 9:lkz gbrz; 10:lkp gbsa; 12:lkm gbsb; 13:lkr gbsc; 14:lkh gbsd; 15:lks gbse; 16:lko gbsf; 17:lki gbsg; 18:lkt gbsh; 20:lkg gbsi	dg::mki | dg::mrg | dg::ofr | dg::ggx			0	shape-known	C	Locate client feature and capture a journey.
Game	lld	b4feeafa0203941f0a10ed999da56aa474162c549b683b18d316dffd47ff769c	1:int32 gbsn; 2:int32 gbso; 3:int32 gbsp; 4:int32 gbsq; 5:int32 gbsr	Core.UILogic.Components.Figma.PortraitRanking::SetSocialEmblem | Core.UILogic.Components.Tooltips.Builder.CharacterTooltipBuilder::GetAllianceAndGuildInfos | ks::Update | Core.UILogic.Components.Tooltips.Builder.CharacterTooltipBuilder::SetUpGuildAndAlliance	Core.UILogic.Components.Tooltips.Builder.CharacterTooltipBuilder (toca sólo a éste): builderType, ApplyOrnamentDebugInfo, ClearElements, SetupViewWithContent, ShowAlignmentOrOrnament, SetUpNameAndTitle, SetUpGuildAndAlliance, SyncZoom, RefreshScale, GetAllianceAndGuildInfos, MinWidthWithWingsOrOrnaments, MinHeightWithWingsOrOrnaments | Core.UILogic.Components.Figma.PortraitRanking (toca sólo a éste): isSocialGroup, UpdateContent, CreateEntitySprite, CreateSocialEmblem, UpdateStyle, SetEntitySprite, SetSocialEmblem, m_isSocialGroup, USSClassName, m_entitySprite, m_socialEmblemBack, m_socialEmblemOutline		0	shape-known	B	Locate client feature and capture a journey.
Game	llg	39bea3a4db1ae852a7a24a1861369de0cf538990faed5c65882cca23704bc7c4	1:lle gbsv; 2:int32 gbsw; 3:int32 gbsx	efm::xgk | emq::ejb | emq::hmf | emq::zss			0	shape-known	C	Locate client feature and capture a journey.
Game	llh	549f25690cc9cdf57579b64d885cf2e8681b02d584a5a4468cf30b9680501e7a	1:int64 gbtb; 2:int32 gbtc; 3:int32 gbtd				0	shape-known	C	Locate client feature and capture a journey.
Game	lli	37d66f0737a2cb4219e6843e057f3ffc37c07948d9f7f5abd67ab7c3d22b26f6	1:int64 gbth; 2:int32 gbti; 3:int32 gbtj	fgu::beui | fgu::beun | fgu::cgo | fgu::nix			0	shape-known	C	Locate client feature and capture a journey.
Game	llj	f5fdd4b91f98f16e758b50a1189fb63aeb95d63044261eb5a0b18bd7bdada571	1:int32 gbtn; 2:lbp gbto				0	shape-known	C	Locate client feature and capture a journey.
Game	llk	0f1192a60d86b5d74f74780eeeb11fe45ac573f8a78b72a6689709caeb68d004	1:int32 gbts; 2:repeated lng gbtt; 3:int32 gbtu; 4:int32 gbtv; 5:repeated llj gbtw	Core.UILogic.Inventory.Inventory::AddObjectItem | Core.UILogic.Components.Hyperlink.HyperlinkGuildChestItem::OnHyperlinkLeftClick | Core.UILogic.Inventory.Inventory::InitializeFromCosmeticItems | cs::hdd	me (toca a 2 mensajes): dragOwner | Core.UILogic.Inventory.Inventory (toca a 2 mensajes): objectNumber, hookLock, SetKamas, ResetItems, RegisterUidIntoGid, InitializeFromObjectItems, InitializeFromCosmeticItems, AddObjectItem, AddItemWrapperWithGid, AddStorableItem, AddItem, AddItemWithGid		0	shape-known	B	Locate client feature and capture a journey.
